Serial,Sighting_Number,Date,Observation_period,Observation_period_start_time,Observation_period_end_time,Sighting_duration,Time_of_walking_event,Walking_event_number,Individual_ID,Initiation_order,Displacement,Compass_bearing,Interaction_type,Aggressor_id,Aggression_type,Ba_males_present,Follower_response_delay,Stopping_order,End_activity,Notes
2122,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:25:05,2,04_155,2,30,100,passive,,,1,3,2,G,
2123,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:25:05,2,05_327,3,30,100,passive,,,1,6,3,G,
2124,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:25:05,2,01_313,4,30,100,passive,,,1,8,4,G,
2125,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:31:11,3,04_155,1,8,100,passive,,,1,,1,G,
2126,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:31:11,3,01_314,2,7,100,passive,,,1,3,2,S,
2127,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:31:11,3,01_313,3,7,100,passive,,,1,6,3,G,
2128,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:36:04,4,05_327,1,100,130,passive,,,1,,1,V,
2129,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:36:04,4,01_314,2,100,130,passive,,,1,3,3,G,01_314 overtake 05_327 6s into lead
2130,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:36:04,4,04_155,3,100,130,passive,,,1,9,2,G,
2131,01_313_2,28-Jul-06,1,8:01:02,8:38:00,0:36:58,8:36:04,4,01_313,4,100,130,passive,,,1,61,4,G,
2132,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:41:13,5,05_327,1,120,160,passive,,,1,,1,Drink,
2133,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:41:13,5,01_314,2,120,160,passive,,,1,6,2,Drink,
2134,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:41:13,5,04_155,3,115,160,passive,,,1,11,3,V,
2135,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:41:13,5,01_313,4,115,160,passive,,,1,12,4,V,
2136,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:43:22,6,01_313,1,5,160,passive,,,1,,1,Drink,
2137,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:43:22,6,04_155,2,5,160,passive,,,1,8,2,Drink,
2138,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:45:00,NOTE,,,,,,,,,,,,"01_313 bite other St, other St KC; other hrm members V, then return to drinking"
2139,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:46:12,7,05_327,1,150,345,passive,,,1,,1,V,
2140,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:46:12,7,04_155,2,150,345,passive,,,1,33,2,V,
2141,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:46:12,7,01_313,3,150,345,passive,,,1,70,3,V,
2142,01_313_2,28-Jul-06,2,8:40:00,8:50:00,0:10:00,8:46:12,7,01_314,4,150,345,passive,,,1,81,4,V,
2143,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:54:50,8,04_155,1,60,345,passive,,,1,,1,G,
2144,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:54:50,8,01_314,2,60,345,passive,,,1,2,2,G,
2145,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:54:50,8,05_327,3,60,345,passive,,,1,3,3,G,
2146,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:54:50,8,01_313,4,60,345,passive,,,1,4,4,G,
2147,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:57:31,9,01_313,1,30,335,aggressive,01_313,head bob,1,,1,G,W away with head bob
2148,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:57:31,9,04_155,2,30,335,aggressive,01_313,head bob,1,2,2,G,
2149,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:57:31,9,05_327,3,30,335,aggressive,01_313,head bob,1,3,4,G,
2150,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:57:31,9,01_314,4,30,335,aggressive,01_313,head bob,1,4,3,G,
2151,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:58:23,10,04_155,1,25,335,passive,,,1,,1,V,
2152,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:58:23,10,01_314,2,25,335,passive,,,1,26,2,G,
2153,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:58:23,10,05_327,3,25,335,passive,,,1,29,3,G,
2154,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:59:40,11,01_313,1,30,335,passive,,,1,,1,G,
2155,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:59:40,11,05_327,2,30,335,passive,,,1,1,3,G,
2156,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:59:40,11,01_314,3,30,335,passive,,,1,2,4,G,
2157,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,8:59:40,11,04_155,4,30,335,passive,,,1,3,2,G,
2158,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:01:04,12,04_155,1,50,335,passive,,,1,,2,G,
2159,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:01:04,12,05_327,2,50,335,passive,,,1,2,1,G,
2160,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:01:04,12,01_314,3,50,335,passive,,,1,3,3,G,
2161,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:01:04,12,01_313,4,50,335,passive,,,1,4,4,G,
2162,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:02:51,13,04_155,1,10,335,passive,,,1,,1,G,
2163,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:03:24,14,05_327,1,21,335,passive,,,1,,4,G,
2164,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:03:24,14,04_155,2,6,335,passive,,,1,4,1,G,
2165,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:03:24,14,01_314,3,5,335,passive,,,1,6,2,G,
2166,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:03:24,14,01_313,4,13,335,passive,,,1,7,3,G,"14s into lead, 01_313 overtook 05_327 for lead"
2167,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:04:41,15,04_155,1,20,335,aggressive,01_313,EB,1,,3,G,
2168,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:04:41,15,01_313,2,20,335,aggressive,01_313,EB,1,5,1,G,"8s into lead, 01_313 overtook 04_155 for the lead with EB as he passed her"
2169,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:04:41,15,01_314,3,20,335,passive,,,1,11,2,G,
2170,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:04:41,15,05_327,4,20,335,passive,,,1,13,4,G,
2171,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:05:14,16,01_313,1,60,335,passive,,,1,,1,G,
2172,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:05:14,16,01_314,2,60,335,passive,,,1,7,2,G,
2173,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:05:14,16,04_155,3,60,335,passive,,,1,11,4,G,
2174,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:05:14,16,05_327,4,60,335,passive,,,1,14,3,G,
2175,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:06:56,17,01_313,1,7,,passive,,,1,,1,G,next to another stallion
2176,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:08:50,18,01_314,1,10,335,passive,,,1,,1,G,
2177,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:08:50,18,05_327,2,10,335,passive,,,1,3,2,G,
2178,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:09:27,19,01_313,1,75,305,aggressive,01_313,head bob,1,,1,V,head bob
2179,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:09:27,19,01_314,2,75,305,aggressive,01_313,head bob,1,4,4,V,
2180,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:09:27,19,05_327,3,75,305,aggressive,01_313,head bob,1,5,3,V,
2181,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:09:27,19,04_155,4,75,305,aggressive,01_313,head bob,1,17,2,V,
2182,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:12:09,20,01_313,1,30,305,passive,,,1,,1,SI,groom 04_155
2183,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:12:09,20,04_155,2,30,305,passive,,,1,1,2,V,
2184,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:12:09,20,05_327,3,30,305,passive,,,1,2,3,W,
2185,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:12:09,20,01_314,4,30,305,passive,,,1,3,4,W,
2186,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:13:06,21,01_314,1,30,305,aggressive,01_314,EB,1,,2,V,W past with EB
2187,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:13:06,21,05_327,2,30,305,passive,,,1,1,3,S,
2188,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:13:06,21,04_155,3,30,305,aggressive,01_314,EB,1,14,1,G,
2189,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:13:06,21,01_313,4,30,305,aggressive,01_314,EB,1,17,4,G,
2190,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:14:43,22,01_314,1,10,305,passive,,,1,,1,V,
2191,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:14:43,22,05_327,2,10,305,passive,,,1,3,2,S,
2192,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:14:43,22,04_155,3,10,305,passive,,,1,5,3,G,
2193,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:14:43,22,01_313,4,15,305,passive,,,1,6,4,V,"stopped 5m in front of 01_314 (yes, overtook)"
2194,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:16:15,23,01_314,1,50,305,passive,,,1,,2,G,
2195,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:16:15,23,05_327,2,50,305,passive,,,1,2,1,G,
2196,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:16:15,23,01_313,3,50,305,passive,,,1,3,4,G,
2197,01_313_2,28-Jul-06,3,8:52:00,10:10:00,1:18:00,9:16:15,23,04_155,4,50,305,passive,,,1,7,3,G,
2198,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:31:29,1,01_313,1,5,310,passive,,,1,,1,G,toward 2 Ba males
2199,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:34:51,2,01_313,1,10,130,passive,,,1,,1,V,
2200,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:36:00,3,04_155,1,5,190,passive,,,1,,1,G,
2201,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:36:07,4,01_313,1,20,310,passive,,,1,,1,V,to be near Ba males
2202,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:36:55,5,01_313,1,20,310,passive,,,1,,1,V,
2203,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:36:58,6,01_313,1,20,130,passive,,,1,,1,G,
2204,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:36:58,6,04_155,2,20,130,passive,,,1,1,2,G,
2205,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:37:12,7,04_155,1,100,190,aggressive,04_155,EB,1,,1,V,EB
2206,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:37:12,7,01_314,2,100,190,aggressive,04_155,EB,1,2,2,V,
2207,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:37:12,7,05_327,3,100,190,aggressive,04_155,EB,1,7,3,V,
2208,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:37:12,7,01_313,4,100,190,aggressive,04_155,EB,1,13,4,V,
2209,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:39:32,8,04_155,1,40,190,passive,,,1,,1,S,reached saltlick
2210,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:39:32,8,01_314,2,40,190,passive,,,1,18,2,S,
2211,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:39:32,8,05_327,3,40,190,passive,,,1,19,3,S,
2212,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:39:32,8,01_313,4,40,190,passive,,,1,26,4,V,
2213,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:41:55,9,01_313,1,10,190,passive,,,1,,1,V,at Ba males
2214,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:41:55,9,04_155,2,2,190,passive,,,1,10,2,S,
2215,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:42:23,10,04_155,1,5,190,passive,,,1,,1,Drink,at puddle
2216,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:42:23,10,05_327,2,10,190,passive,,,1,28,2,Drink,
2217,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:42:23,10,01_314,3,10,190,passive,,,1,30,3,Drink,
2218,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:45:55,11,01_313,1,5,190,passive,,,1,,1,Drink,
2219,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:47:15,NOTE,,,,,,,,,,,,"everyone is now salting, but did not move: order of salting was 05_327, 01_314, 04_155, 01_313"
2220,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:49:37,12,04_155,1,5,10,passive,,,1,,1,SI,MG with 05_327
2221,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:54:24,13,04_155,1,3,100,passive,,,1,,1,V,
2222,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:55:21,14,04_155,1,4,280,passive,,,1,,1,Salt,
2223,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,7:58:46,NOTE,,,,,,,,,,,,turns to face Ba males at 340
2224,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:00:08,15,01_313,1,3,10,passive,,,1,,1,S,W toward Ba males who are drinking
2225,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:05:04,16,01_313,1,10,10,aggressive,01_313,head bob,1,,1,S,W with head bob
2226,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:05:04,16,01_314,2,10,10,aggressive,01_313,head bob,1,1,2,S,
2227,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:06:04,17,01_314,1,50,10,passive,,,1,,1,S,
2228,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:06:04,17,04_155,2,50,10,passive,,,1,7,2,G,
2229,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:08:16,18,01_313,1,5,340,aggressive,01_313,head bob,1,,1,G,
2230,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:08:16,18,04_155,2,10,340,aggressive,01_313,head bob,1,44,2,G,
2231,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:09:20,19,05_327,1,80,340,aggressive,05_327,physical contact,1,,2,G,
2232,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:09:20,19,04_155,2,30,340,aggressive,05_327,physical contact,1,5,1,V,05_327 nudges 04_155's rump
2233,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:09:20,19,01_313,3,30,370,passive,,,1,13,3,V,
2234,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:11:00,20,04_155,1,100,340,passive,,,1,,1,G,
2235,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:11:00,20,05_327,2,100,340,passive,,,1,1,2,G,
2236,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:11:00,20,01_314,3,100,340,passive,,,1,2,3,G,
2237,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:11:00,20,01_313,4,100,340,passive,,,1,3,4,G,
2238,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:17:37,21,05_327,1,8,10,passive,,,1,,1,G,
2239,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:17:37,21,01_314,2,2,10,passive,,,1,4,2,G,
2240,01_313_3,7-Aug-06,1,7:28:32,8:40:00,1:11:28,8:17:37,21,01_313,3,2,10,passive,,,1,9,3,G,
2624,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:10:10,1,01_314,1,10,150,passive,,,1,,1,G,
2625,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:10:10,1,05_327,2,8,150,passive,,,1,6,2,G,
2626,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:10:10,1,04_155,3,8,150,passive,,,1,18,3,G,next to 05_327
2627,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:10:58,NOTE,,,,,,,,,,,,zebra from another harem follows in same directions
2628,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:11:08,2,05_327,1,2,120,passive,,,1,,1,G,
2629,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:11:08,2,04_155,2,2,120,passive,,,1,3,2,G,
2630,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:11:08,2,01_313,3,10,120,passive,,,1,65,3,G,
2631,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:12:44,3,01_314,1,50,150,passive,,,1,,1,V,others follow once she has W past all of them EB
2632,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:12:44,3,05_327,2,50,150,passive,,,1,16,4,S,
2633,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:12:44,3,04_155,3,50,150,passive,,,1,22,3,S,
2634,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:12:44,3,01_313,4,50,150,passive,,,1,32,2,D,
2635,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:14:26,4,01_313,1,80,80,aggressive,01_313,EB,1,,4,G,"EB walk past 01_314, 05_327"
2636,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:14:26,4,04_155,2,75,80,aggressive,01_313,EB,1,2,2,V,
2637,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:14:26,4,05_327,3,75,80,aggressive,01_313,EB,1,64,1,V,
2638,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:14:26,4,01_314,4,75,80,aggressive,01_313,EB,1,67,3,V,
2639,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:17:06,5,01_313,1,40,87,passive,,,1,,1,W,change direction to follow 01_314's lead
2640,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:17:13,6,01_314,1,30,327,passive,,,1,,1,W,change direction while walking
2641,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:17:13,6,05_327,2,30,327,passive,,,1,46,2,W,
2642,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:17:13,6,04_155,3,30,327,passive,,,1,48,3,W,
2643,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:12,7,01_314,1,30,27,passive,,,1,,1,V,
2644,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:12,7,05_327,2,30,27,passive,,,1,1,2,S,
2645,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:12,7,04_155,3,30,27,passive,,,1,2,3,S,
2646,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:12,7,01_313,4,30,27,passive,,,1,4,4,S,
2647,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:56,8,01_314,1,90,81,passive,,,1,,2,V,W on the road
2648,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:56,8,05_327,2,90,81,passive,,,1,6,4,V,
2649,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:56,8,01_313,3,90,81,passive,,,1,12,1,V,
2650,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:18:56,8,04_155,4,90,81,passive,,,1,16,3,V,
2651,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:16,9,01_314,1,20,90,passive,,,1,,1,W,"intially led, but then 01_313 W past 01_314 to take lead with EB"
2652,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:16,9,01_313,2,20,90,passive,,,1,10,2,W,
2653,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:16,9,05_327,3,20,90,passive,,,1,13,3,W,
2654,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:16,9,04_155,4,20,90,passive,,,1,16,4,W,04_155 overtake 01_314 to walk behind 01_590
2655,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:45,10,01_313,1,80,90,passive,,,1,,1,V,
2656,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:45,10,04_155,2,80,90,passive,,,1,1,2,V,
2657,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:45,10,01_314,3,80,90,passive,,,1,2,4,V,
2658,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:22:45,10,05_327,4,80,90,passive,,,1,3,3,V,
2659,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:24:27,NOTE,,,,,,,,,,,,Ba males have been fol our harem the entire time
2660,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:25:18,11,01_313,1,30,90,passive,,,1,,1,V,
2661,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:25:18,11,04_155,2,30,90,passive,,,1,9,2,V,
2662,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:25:18,11,05_327,3,30,90,passive,,,1,15,3,V,
2663,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:25:18,11,01_314,4,30,90,passive,,,1,18,4,V,
2664,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:26:51,12,01_313,1,20,90,passive,,,1,,2,V,
2665,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:26:51,12,04_155,2,20,90,passive,,,1,3,1,G,
2666,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:26:51,12,01_314,3,20,90,passive,,,1,6,4,G,
2667,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:26:51,12,05_327,4,20,90,passive,,,1,7,3,G,next to 04_155
2668,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:27:46,13,01_314,1,40,90,passive,,,1,,4,V,
2669,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:27:46,13,05_327,2,40,90,passive,,,1,6,3,G,
2670,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:27:46,13,04_155,3,40,90,passive,,,1,20,1,V,
2671,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:27:46,13,01_313,4,40,90,passive,,,1,23,2,V,
2672,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:28:54,14,01_314,1,40,90,passive,,,1,,3,V,
2673,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:28:54,14,01_313,2,40,90,passive,,,1,1,4,V,
2674,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:28:54,14,04_155,3,40,90,passive,,,1,2,1,SI,"foal was nipping 04_155, so 04_155 EB and herd 05_327; then ran away from 05_327, who ran after and KA"
2675,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:28:54,14,05_327,4,40,90,passive,,,1,3,2,SI,see above
2676,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:29:57,15,01_313,1,75,90,passive,,,1,,3,V,
2677,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:29:57,15,01_314,2,75,90,passive,,,1,7,4,G,
2678,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:29:57,15,04_155,3,75,90,passive,,,1,11,1,SI,"05_327 KA 04_155; 04_155 herd/EB, bit 05_327"
2679,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:29:57,15,05_327,4,75,90,passive,,,1,28,2,SI,
2680,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:32:36,16,01_313,1,40,45,aggressive,01_313,head bob,1,,1,W,head bob
2681,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:32:36,16,04_155,2,40,45,aggressive,01_313,head bob,1,10,2,W,changed direction without stopping
2682,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:32:36,16,01_314,3,40,45,aggressive,01_313,head bob,1,19,3,W,
2683,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:32:36,16,05_327,4,40,45,aggressive,01_313,head bob,1,20,4,W,
2684,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:34:45,17,01_313,1,300,83,aggressive,01_313,head bob,1,,1,SI,"head bob; SI with hrm of 3, NN other st, etc."
2685,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:34:45,17,04_155,2,300,83,aggressive,01_313,head bob,1,3,3,S,next to 01_313
2686,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:34:45,17,01_314,3,300,83,aggressive,01_313,head bob,1,5,4,V,on other side of 01_313
2687,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:34:45,17,05_327,4,300,83,aggressive,01_313,head bob,1,6,2,S,"05_327 overtake 01_314, but then 1min later, 01_314 overtake position back to be ahead of 05_327 (05_327 watches all of the stallion's behavior)"
2688,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:44:44,18,04_155,1,15,110,passive,,,1,,1,S,fol other hrms
2689,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:44:44,18,05_327,2,11,110,passive,,,1,5,3,G,
2690,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:44:44,18,01_314,3,12,110,passive,,,1,8,2,V,
2691,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:44:44,18,01_313,4,8,110,passive,,,1,28,4,G,
2692,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:45:59,19,04_155,1,10,110,passive,,,1,,2,V,
2693,01_313_4,10-Aug-06,1,7:17:00,12:30:00,5:13:00,8:45:59,19,01_313,2,25,110,passive,,,1,2,4,G,
